"","covol"
"2008-03-11",1.95261996666536
"2008-03-12",3.52489749275313e-05
"2008-03-13",3.52489749275313e-05
"2008-03-14",2.03945727075468
"2008-03-17",0.885473401718766
"2008-03-18",4.98928951588599
"2008-03-19",3.79393643918999
"2008-03-20",0.473713267751417
"2008-03-24",1.11340745484081
"2008-03-25",0.619426583061345
"2008-03-26",1.61495644575043
"2008-03-27",3.52489749275313e-05
"2008-03-28",3.52489749275313e-05
"2008-03-31",1.48993608936973
"2008-04-01",1.89639046927852
"2008-04-02",3.52489749275313e-05
"2008-04-03",3.52489749275313e-05
"2008-04-04",3.52489749275313e-05
"2008-04-07",3.52489749275313e-05
"2008-04-08",0.69202597035088
"2008-04-09",3.52489749275313e-05
"2008-04-10",3.52489749275313e-05
"2008-04-11",0.747251816590144
"2008-04-14",3.52489749275313e-05
"2008-04-15",3.52489749275313e-05
"2008-04-16",2.06419640016486
"2008-04-17",3.52489749275313e-05
"2008-04-18",0.810962905175327
"2008-04-21",3.52489749275313e-05
"2008-04-22",0.0199420255525511
"2008-04-23",1.53801228645533
"2008-04-24",6.89683104905612
"2008-04-25",3.52489749275313e-05
"2008-04-28",3.52489749275313e-05
"2008-04-29",4.5661461161483
"2008-04-30",0.242086904586653
"2008-05-01",1.75877987756077
"2008-05-02",0.147887111085688
"2008-05-05",1.22799677195289
"2008-05-06",0.231577136515751
"2008-05-07",3.52489749275313e-05
"2008-05-08",1.22992418086757
"2008-05-09",3.52489749275313e-05
"2008-05-12",1.19524701300496
"2008-05-13",3.52489749275313e-05
"2008-05-14",3.52489749275313e-05
"2008-05-15",1.2057048573868
"2008-05-16",0.428801736395839
"2008-05-20",1.51419684077242
"2008-05-21",1.50366493852518
"2008-05-22",0.398644909137147
"2008-05-23",3.52489749275313e-05
"2008-05-26",3.52489749275313e-05
"2008-05-27",2.31086866242496
"2008-05-28",0.135206268961534
"2008-05-29",1.49801513748086
"2008-05-30",0.354934957949875
"2008-06-02",3.52489749275313e-05
"2008-06-03",3.52489749275313e-05
"2008-06-04",3.52489749275313e-05
"2008-06-05",3.58590856693985
"2008-06-06",1.7362920712062
"2008-06-09",3.52489749275313e-05
"2008-06-10",1.74985399266228
"2008-06-11",2.81875061665705
"2008-06-12",3.52489749275313e-05
"2008-06-13",0.770812614653277
"2008-06-16",0.370665979784161
"2008-06-17",3.52489749275313e-05
"2008-06-18",0.133296810070578
"2008-06-19",3.13062410563748
"2008-06-20",0.802597699765179
"2008-06-23",1.72451054940604
"2008-06-24",0.928475171583672
"2008-06-25",1.54452045420761
"2008-06-26",8.57488796303092
"2008-06-27",0.660008234950937
"2008-06-30",3.52489749275313e-05
"2008-07-02",9.78382562447978
"2008-07-03",0.598817820454197
"2008-07-04",3.52489749275313e-05
"2008-07-07",1.1359096075304
"2008-07-08",3.2746974274105
"2008-07-09",2.42585807897513
"2008-07-10",0.210647231536895
"2008-07-11",3.53573336969146
"2008-07-14",1.70254263647269
"2008-07-15",2.65534652676148
"2008-07-16",7.30932170952248
"2008-07-17",0.709913567578998
"2008-07-18",3.52489749275313e-05
"2008-07-21",3.52489749275313e-05
"2008-07-22",0.0994651540240214
"2008-07-23",5.9453545415887
"2008-07-24",3.29412451992287
"2008-07-25",3.52489749275313e-05
"2008-07-28",3.52489749275313e-05
"2008-07-29",0.882649781699666
"2008-07-30",1.65742477173402
"2008-07-31",3.52489749275313e-05
"2008-08-01",2.19575206604133
"2008-08-05",11.6556938886652
"2008-08-06",3.52489749275313e-05
"2008-08-07",3.52489749275313e-05
"2008-08-08",1.84850133874265
"2008-08-11",0.18134609720053
"2008-08-12",3.52489749275313e-05
"2008-08-13",2.37629223729385
"2008-08-14",3.52489749275313e-05
"2008-08-15",1.00030666652339
"2008-08-18",3.52489749275313e-05
"2008-08-19",0.825469085371903
"2008-08-20",1.54866298954205
"2008-08-21",0.00153079148119484
"2008-08-22",3.52489749275313e-05
"2008-08-25",0.135068768916412
"2008-08-26",3.52489749275313e-05
"2008-08-27",1.02142610018848
"2008-08-28",1.0256094187217
"2008-08-29",3.52489749275313e-05
"2008-09-02",4.66800125737198
"2008-09-03",3.52489749275313e-05
"2008-09-04",0.680241701374122
"2008-09-05",3.52489749275313e-05
"2008-09-08",0.830325520638411
"2008-09-09",8.44004730240902
"2008-09-10",0.297135329920144
"2008-09-11",3.52489749275313e-05
"2008-09-12",4.99749262498995
"2008-09-15",2.52778580004316
"2008-09-16",3.52489749275313e-05
"2008-09-17",24.1621204826852
"2008-09-18",3.37502824043348
"2008-09-19",1.64453962030761
"2008-09-22",0.915418092143325
"2008-09-23",3.52489749275313e-05
"2008-09-24",3.52489749275313e-05
"2008-09-25",3.52489749275313e-05
"2008-09-26",3.35052201830093
"2008-09-29",3.74863849566427
"2008-09-30",0.773654728564643
"2008-10-01",3.52489749275313e-05
"2008-10-02",8.79355579580908
"2008-10-03",3.52489749275313e-05
"2008-10-06",4.28346378509006
"2008-10-07",1.94841245672635
"2008-10-08",9.11239972538285
"2008-10-09",2.7963080461738
"2008-10-10",2.56959013169051
"2008-10-14",5.48896964315554
"2008-10-15",4.77411285568961
"2008-10-16",0.865641299742825
"2008-10-17",3.52489749275313e-05
"2008-10-20",3.46063385741622
"2008-10-21",0.655775586015947
"2008-10-22",1.16537035969053
"2008-10-23",3.52489749275313e-05
"2008-10-24",3.52489749275313e-05
"2008-10-27",1.89632241919614
"2008-10-28",0.704575772228017
"2008-10-29",1.68815269294162
"2008-10-30",3.52489749275313e-05
"2008-10-31",3.52489749275313e-05
"2008-11-03",3.52489749275313e-05
"2008-11-04",0.630383714674081
"2008-11-05",3.52489749275313e-05
"2008-11-06",1.49417786531406
"2008-11-07",3.52489749275313e-05
"2008-11-10",3.52489749275313e-05
"2008-11-11",3.52489749275313e-05
"2008-11-12",1.88480883757543
"2008-11-13",1.59929139981672
"2008-11-14",0.201897660749033
"2008-11-17",0.0100106427768099
"2008-11-18",3.52489749275313e-05
"2008-11-19",1.74161872027044
"2008-11-20",11.188613527756
"2008-11-21",9.49437012016796
"2008-11-24",0.823428644566186
"2008-11-25",0.288374636637508
"2008-11-26",1.03143118507328
"2008-11-27",3.52489749275313e-05
"2008-11-28",2.57547146080684
"2008-12-01",2.75361758175687
"2008-12-02",1.73456302465921
"2008-12-03",0.401205736262537
"2008-12-04",3.52489749275313e-05
"2008-12-05",3.52489749275313e-05
"2008-12-08",0.449289418410341
"2008-12-09",0.736063157968713
"2008-12-10",1.9335872149123
"2008-12-11",3.52489749275313e-05
"2008-12-12",3.52489749275313e-05
"2008-12-15",3.52489749275313e-05
"2008-12-16",0.283042497609055
"2008-12-17",3.52489749275313e-05
"2008-12-18",1.55168235938644
"2008-12-19",3.52489749275313e-05
"2008-12-22",3.52489749275313e-05
"2008-12-23",3.52489749275313e-05
"2008-12-24",3.52489749275313e-05
"2008-12-29",1.40444277718521
"2008-12-30",3.52489749275313e-05
"2008-12-31",3.52489749275313e-05
"2009-01-02",0.138755325175884
"2009-01-05",0.89044003808518
"2009-01-06",0.0211015942834988
"2009-01-07",0.710535845079956
"2009-01-08",3.52489749275313e-05
"2009-01-09",3.52489749275313e-05
"2009-01-12",0.650667124838665
"2009-01-13",3.52489749275313e-05
"2009-01-14",0.593227200015662
"2009-01-15",3.52489749275313e-05
"2009-01-16",0.171798426663932
"2009-01-19",3.52489749275313e-05
"2009-01-20",5.79080975822731
"2009-01-21",3.70155227635763
"2009-01-22",2.24378822610877
"2009-01-23",0.309742094260946
"2009-01-26",3.52489749275313e-05
"2009-01-27",1.78193396928899
"2009-01-28",0.00926286086740814
"2009-01-29",3.00958550075787
"2009-01-30",3.52489749275313e-05
"2009-02-02",3.52489749275313e-05
"2009-02-03",3.52489749275313e-05
"2009-02-04",3.52489749275313e-05
"2009-02-05",0.443600816276723
"2009-02-06",0.266788969068001
"2009-02-09",3.52489749275313e-05
"2009-02-10",1.95693282901795
"2009-02-11",1.40918639505481
"2009-02-12",3.52489749275313e-05
"2009-02-13",0.309509049334068
"2009-02-17",6.01550938712664
"2009-02-18",0.159467272525891
"2009-02-19",1.50799773924586
"2009-02-20",2.37851811677888
"2009-02-23",1.22886768248882
"2009-02-24",6.09543395973409
"2009-02-25",3.52489749275313e-05
"2009-02-26",2.13819080420545
"2009-02-27",0.909888509482171
"2009-03-02",4.32078108505232
"2009-03-03",0.845905326936467
"2009-03-04",1.57947374468881
"2009-03-05",1.38527089526372
"2009-03-06",3.52489749275313e-05
"2009-03-09",1.35057519151569
"2009-03-10",8.76835535390495
"2009-03-11",0.340985450065007
"2009-03-12",0.882251022986429
"2009-03-13",3.52489749275313e-05
"2009-03-16",3.52489749275313e-05
"2009-03-17",3.52489749275313e-05
"2009-03-18",0.106958309889719
"2009-03-19",0.395624761462522
"2009-03-20",3.52489749275313e-05
"2009-03-23",5.04957775208453
"2009-03-24",3.52489749275313e-05
"2009-03-25",3.52489749275313e-05
"2009-03-26",0.763097684832924
"2009-03-27",3.52489749275313e-05
"2009-03-30",2.12542409199021
"2009-03-31",1.45572430776265
"2009-04-01",0.105889316654201
"2009-04-02",0.913680893567195
"2009-04-03",2.63974319898649
"2009-04-06",3.52489749275313e-05
"2009-04-07",0.948216294882557
"2009-04-08",3.52489749275313e-05
"2009-04-09",1.98257186538042
"2009-04-13",3.52489749275313e-05
"2009-04-14",3.52489749275313e-05
"2009-04-15",3.52489749275313e-05
"2009-04-16",0.080545909811162
"2009-04-17",3.52489749275313e-05
"2009-04-20",4.3480546066031
"2009-04-21",0.233948315089405
"2009-04-22",3.52489749275313e-05
"2009-04-23",3.52489749275313e-05
"2009-04-24",0.605015037382584
"2009-04-27",3.52489749275313e-05
"2009-04-28",3.52489749275313e-05
"2009-04-29",3.52489749275313e-05
"2009-04-30",3.52489749275313e-05
"2009-05-01",0.213772832997524
"2009-05-04",3.52615085402682
"2009-05-05",3.52489749275313e-05
"2009-05-06",3.11227704199179
"2009-05-07",1.3359355783186
"2009-05-08",3.32484372541061
"2009-05-11",0.175687657970386
"2009-05-12",1.02812679873384
"2009-05-13",3.59790076062885
"2009-05-14",0.521862052780841
"2009-05-15",0.528065294812294
"2009-05-19",1.15497000433885
"2009-05-20",3.52489749275313e-05
"2009-05-21",0.497936409773289
"2009-05-22",3.52489749275313e-05
"2009-05-25",3.52489749275313e-05
"2009-05-26",2.10088854102386
"2009-05-27",1.32693205252579
"2009-05-28",0.51054601031999
"2009-05-29",3.52489749275313e-05
"2009-06-01",1.40665182397392
"2009-06-02",0.508869601752662
"2009-06-03",1.0505849206202
"2009-06-04",3.52489749275313e-05
"2009-06-05",3.52489749275313e-05
"2009-06-08",3.52489749275313e-05
"2009-06-09",3.52489749275313e-05
"2009-06-10",3.52489749275313e-05
"2009-06-11",3.52489749275313e-05
"2009-06-12",3.52489749275313e-05
"2009-06-15",1.26245250019719
"2009-06-16",3.52489749275313e-05
"2009-06-17",0.980543955757738
"2009-06-18",12.0765620096639
"2009-06-19",11.4842903855255
"2009-06-22",3.38829641667667
"2009-06-23",0.192175947275669
"2009-06-24",0.217190057534122
"2009-06-25",4.18414560453768
"2009-06-26",3.52489749275313e-05
"2009-06-29",3.52489749275313e-05
"2009-06-30",0.10364688725477
"2009-07-02",0.573399303861495
"2009-07-03",3.52489749275313e-05
"2009-07-06",0.962385809989984
"2009-07-07",0.782321071228537
"2009-07-08",0.0157375944594226
"2009-07-09",3.52489749275313e-05
"2009-07-10",3.52489749275313e-05
"2009-07-13",0.345328347726496
"2009-07-14",3.52489749275313e-05
"2009-07-15",0.865169873323257
"2009-07-16",3.52489749275313e-05
"2009-07-17",3.52489749275313e-05
"2009-07-20",3.52489749275313e-05
"2009-07-21",3.52489749275313e-05
"2009-07-22",3.52489749275313e-05
"2009-07-23",1.25403832001721
"2009-07-24",3.52489749275313e-05
"2009-07-27",0.447566816183768
"2009-07-28",0.770455830246975
"2009-07-29",0.847102779180778
"2009-07-30",0.776569298846968
"2009-07-31",3.52489749275313e-05
"2009-08-04",0.441050865300483
"2009-08-05",3.52489749275313e-05
"2009-08-06",7.30521558773881
"2009-08-07",3.52489749275313e-05
"2009-08-10",3.52489749275313e-05
"2009-08-11",1.5032440083046
"2009-08-12",3.52489749275313e-05
"2009-08-13",0.307485666022191
"2009-08-14",3.52489749275313e-05
"2009-08-17",3.1337262762805
"2009-08-18",3.52489749275313e-05
"2009-08-19",3.52489749275313e-05
"2009-08-20",3.52489749275313e-05
"2009-08-21",3.52489749275313e-05
"2009-08-24",0.249214161352291
"2009-08-25",5.34990225989356
"2009-08-26",3.52489749275313e-05
"2009-08-27",3.52489749275313e-05
"2009-08-28",3.52489749275313e-05
"2009-08-31",0.570503534767414
"2009-09-01",2.53626002856755
"2009-09-02",12.3593982739021
"2009-09-03",2.09297740135716
"2009-09-04",3.52489749275313e-05
"2009-09-08",3.52489749275313e-05
"2009-09-09",18.0360332686695
"2009-09-10",7.80715168112215
"2009-09-11",3.52489749275313e-05
"2009-09-14",3.52489749275313e-05
"2009-09-15",0.250052925935223
"2009-09-16",3.52489749275313e-05
"2009-09-17",3.52489749275313e-05
"2009-09-18",3.52489749275313e-05
"2009-09-21",3.52489749275313e-05
"2009-09-22",1.07325802701938
"2009-09-23",3.52489749275313e-05
"2009-09-24",1.24853944228202
"2009-09-25",4.0270005881406
"2009-09-28",0.0237886473912043
"2009-09-29",3.52489749275313e-05
"2009-09-30",0.846102799468262
"2009-10-01",2.56799155441359
"2009-10-02",7.11259342065e-05
"2009-10-05",3.52489749275313e-05
"2009-10-06",1.30442209564058
"2009-10-07",3.52489749275313e-05
"2009-10-08",3.52489749275313e-05
"2009-10-09",3.52489749275313e-05
"2009-10-13",2.02155210486888
"2009-10-14",0.275740720358758
"2009-10-15",3.52489749275313e-05
"2009-10-16",3.52489749275313e-05
"2009-10-19",3.52489749275313e-05
"2009-10-20",3.52489749275313e-05
"2009-10-21",0.341856835858962
"2009-10-22",0.1302135454929
"2009-10-23",0.895477334842785
"2009-10-26",0.768761896346809
"2009-10-27",3.06626770821688
"2009-10-28",5.52514839020234
"2009-10-29",2.21297900056192
"2009-10-30",0.394283611079834
"2009-11-02",3.52489749275313e-05
"2009-11-03",1.25687566247262
"2009-11-04",3.52489749275313e-05
"2009-11-05",3.52489749275313e-05
"2009-11-06",3.52489749275313e-05
"2009-11-09",1.28893219499356
"2009-11-10",3.52489749275313e-05
"2009-11-11",3.52489749275313e-05
"2009-11-12",3.52489749275313e-05
"2009-11-13",3.52489749275313e-05
"2009-11-16",0.177587404421125
"2009-11-17",3.52489749275313e-05
"2009-11-18",3.52489749275313e-05
"2009-11-19",0.155621448992371
"2009-11-20",3.52489749275313e-05
"2009-11-23",3.52489749275313e-05
"2009-11-24",3.52489749275313e-05
"2009-11-25",0.275013989129439
"2009-11-26",1.66875097844854
"2009-11-27",3.52489749275313e-05
"2009-11-30",3.52489749275313e-05
"2009-12-01",3.61672671610387
"2009-12-02",1.91256014083502
"2009-12-03",0.393582024521231
"2009-12-04",4.62102397118154
"2009-12-07",3.52489749275313e-05
"2009-12-08",0.244596812792302
"2009-12-09",3.52489749275313e-05
"2009-12-10",3.52489749275313e-05
"2009-12-11",0.670154107236489
"2009-12-14",0.523902051160384
"2009-12-15",3.52489749275313e-05
"2009-12-16",2.05635285614438
"2009-12-17",3.57144696159156
"2009-12-18",1.06715196327222
"2009-12-21",3.52489749275313e-05
"2009-12-22",3.52489749275313e-05
"2009-12-23",0.489959277513273
"2009-12-24",3.52489749275313e-05
"2009-12-29",3.52489749275313e-05
"2009-12-30",3.52489749275313e-05
"2009-12-31",3.52489749275313e-05
"2010-01-04",2.0561754236388
"2010-01-05",3.52489749275313e-05
"2010-01-06",0.454370669385439
"2010-01-07",29.0018623823126
"2010-01-08",15.3737574668959
"2010-01-11",3.52489749275313e-05
"2010-01-12",0.974318406558384
"2010-01-13",3.52489749275313e-05
"2010-01-14",3.52489749275313e-05
"2010-01-15",3.52489749275313e-05
"2010-01-18",3.52489749275313e-05
"2010-01-19",3.52489749275313e-05
"2010-01-20",3.52489749275313e-05
"2010-01-21",3.98802592124903
"2010-01-22",3.52489749275313e-05
"2010-01-25",3.52489749275313e-05
"2010-01-26",3.52489749275313e-05
"2010-01-27",3.52489749275313e-05
"2010-01-28",3.52489749275313e-05
"2010-01-29",2.09504401097422
"2010-02-01",2.8970016051314
"2010-02-02",0.000359683057661659
"2010-02-03",3.52489749275313e-05
"2010-02-04",3.56737945303433
"2010-02-05",1.06943594475139
"2010-02-08",3.52489749275313e-05
"2010-02-09",2.46478853206878
"2010-02-10",3.52489749275313e-05
"2010-02-11",0.582457654302644
"2010-02-12",3.52489749275313e-05
"2010-02-16",0.934964596607158
"2010-02-17",0.000994179522618455
"2010-02-18",3.52489749275313e-05
"2010-02-19",3.52489749275313e-05
"2010-02-22",3.52489749275313e-05
"2010-02-23",0.158086709525814
"2010-02-24",3.52489749275313e-05
"2010-02-25",0.65595162650193
"2010-02-26",3.52489749275313e-05
"2010-03-01",3.52489749275313e-05
"2010-03-02",3.52489749275313e-05
"2010-03-03",3.52489749275313e-05
"2010-03-04",1.18992509799621
"2010-03-05",0.343075431076117
"2010-03-08",3.52489749275313e-05
"2010-03-09",3.52489749275313e-05
"2010-03-10",3.52489749275313e-05
"2010-03-11",3.52489749275313e-05
"2010-03-12",3.52489749275313e-05
"2010-03-15",0.850559372088346
"2010-03-16",0.659757734575905
"2010-03-17",3.52489749275313e-05
"2010-03-18",0.177528056440173
"2010-03-19",2.1999991171802
"2010-03-22",3.52489749275313e-05
"2010-03-23",0.147025768377289
"2010-03-24",0.692607011199758
"2010-03-25",0.165563805238509
"2010-03-26",4.22517995349437
"2010-03-29",0.515254536443802
"2010-03-30",3.52489749275313e-05
"2010-03-31",3.52489749275313e-05
"2010-04-01",5.24359591525446
"2010-04-05",0.267744685271063
"2010-04-06",3.52489749275313e-05
"2010-04-07",1.24285604282063
"2010-04-08",3.52489749275313e-05
"2010-04-09",3.52489749275313e-05
"2010-04-12",3.52489749275313e-05
"2010-04-13",3.52489749275313e-05
"2010-04-14",3.56503861122733
"2010-04-15",3.52489749275313e-05
"2010-04-16",1.63424348978398
"2010-04-19",0.286118938222989
"2010-04-20",3.52489749275313e-05
"2010-04-21",3.52489749275313e-05
"2010-04-22",3.52489749275313e-05
"2010-04-23",0.450536189558284
"2010-04-26",3.52489749275313e-05
"2010-04-27",3.01726963789209
"2010-04-28",1.1793099196609
"2010-04-29",1.08382695334794
"2010-04-30",4.17072957199231
"2010-05-03",1.40689842822012
"2010-05-04",2.69591107383423
"2010-05-05",1.77590253052586
"2010-05-06",2.07832179063239
"2010-05-07",0.220202559752852
"2010-05-10",4.44380199254814
"2010-05-11",3.52489749275313e-05
"2010-05-12",0.732125956848496
"2010-05-13",3.52489749275313e-05
"2010-05-14",0.157799476382692
"2010-05-17",0.397295035463431
"2010-05-18",3.52489749275313e-05
"2010-05-19",1.2417595584806
"2010-05-20",7.87105635659907
"2010-05-21",3.52489749275313e-05
"2010-05-25",1.47172200028335
"2010-05-26",3.52489749275313e-05
"2010-05-27",5.21120998048062
"2010-05-28",3.52489749275313e-05
"2010-05-31",3.52489749275313e-05
"2010-06-01",1.02792162195834
"2010-06-02",1.49873602623984
"2010-06-03",3.52489749275313e-05
"2010-06-04",1.72536343293337
"2010-06-07",0.12676147572079
"2010-06-08",3.52489749275313e-05
"2010-06-09",3.52489749275313e-05
"2010-06-10",0.712736818920838
"2010-06-11",3.52489749275313e-05
"2010-06-14",3.52489749275313e-05
"2010-06-15",1.41010268587065
"2010-06-16",3.52489749275313e-05
"2010-06-17",3.52489749275313e-05
"2010-06-18",3.52489749275313e-05
"2010-06-21",0.0496217506401872
"2010-06-22",0.333593514085963
"2010-06-23",0.599721148187846
"2010-06-24",0.4836283415123
"2010-06-25",2.96126871867058
"2010-06-28",3.52489749275313e-05
"2010-06-29",6.97995508943759
"2010-06-30",3.52489749275313e-05
"2010-07-02",3.16168174778061
"2010-07-05",3.52489749275313e-05
"2010-07-06",1.44241644068001
"2010-07-07",1.28629118865899
"2010-07-08",3.52489749275313e-05
"2010-07-09",0.540181408753378
"2010-07-12",3.52489749275313e-05
"2010-07-13",0.511300967309762
"2010-07-14",3.52489749275313e-05
"2010-07-15",3.52489749275313e-05
"2010-07-16",1.45136741002148
"2010-07-19",1.06248328711014
"2010-07-20",0.0213470317623281
"2010-07-21",1.38768187745587
"2010-07-22",1.10481343250263
"2010-07-23",3.52489749275313e-05
"2010-07-26",0.819112221187686
"2010-07-27",2.68861075051717
"2010-07-28",3.52489749275313e-05
"2010-07-29",3.52489749275313e-05
"2010-07-30",3.52489749275313e-05
"2010-08-03",3.52489749275313e-05
"2010-08-04",0.617262024530744
"2010-08-05",2.63391033418555
"2010-08-06",3.52489749275313e-05
"2010-08-09",3.52489749275313e-05
"2010-08-10",3.52489749275313e-05
"2010-08-11",5.58399815012859
"2010-08-12",2.60432224015498
"2010-08-13",3.52489749275313e-05
"2010-08-16",3.52489749275313e-05
"2010-08-17",5.18753384277231
"2010-08-18",3.52489749275313e-05
"2010-08-19",3.33345463023232
"2010-08-20",3.52489749275313e-05
"2010-08-23",3.52489749275313e-05
"2010-08-24",4.62038714771757
"2010-08-25",0.306717636054663
"2010-08-26",3.52489749275313e-05
"2010-08-27",4.76272765787752
"2010-08-30",3.52489749275313e-05
"2010-08-31",3.52489749275313e-05
"2010-09-01",0.84164640573479
"2010-09-02",0.0388815696112509
"2010-09-03",3.52489749275313e-05
"2010-09-07",3.52489749275313e-05
"2010-09-08",3.52489749275313e-05
"2010-09-09",3.52489749275313e-05
"2010-09-10",3.52489749275313e-05
"2010-09-13",3.52489749275313e-05
"2010-09-14",0.844856385983861
"2010-09-15",3.52489749275313e-05
"2010-09-16",0.407811252068778
"2010-09-17",3.52489749275313e-05
"2010-09-20",1.06993861531361
"2010-09-21",3.52489749275313e-05
"2010-09-22",0.746938326707089
"2010-09-23",3.52489749275313e-05
"2010-09-24",0.698246942886551
"2010-09-27",1.60438692959251
"2010-09-28",0.436016755678985
"2010-09-29",1.94970748572886
"2010-09-30",0.28962722669848
"2010-10-01",3.52489749275313e-05
"2010-10-04",3.52489749275313e-05
"2010-10-05",2.38944992927827
"2010-10-06",3.52489749275313e-05
"2010-10-07",3.52489749275313e-05
"2010-10-08",0.675872153555683
"2010-10-12",3.52489749275313e-05
"2010-10-13",0.962567017493516
"2010-10-14",3.52489749275313e-05
"2010-10-15",3.52489749275313e-05
"2010-10-18",3.52489749275313e-05
"2010-10-19",2.60471828170096
"2010-10-20",0.62476516515777
"2010-10-21",3.52489749275313e-05
"2010-10-22",3.52489749275313e-05
"2010-10-25",3.52489749275313e-05
"2010-10-26",3.52489749275313e-05
"2010-10-27",3.52489749275313e-05
"2010-10-28",3.52489749275313e-05
"2010-10-29",0.535128223586326
"2010-11-01",3.52489749275313e-05
"2010-11-02",3.52489749275313e-05
"2010-11-03",3.52489749275313e-05
"2010-11-04",6.60472175600907
"2010-11-05",3.52489749275313e-05
"2010-11-08",1.12468809410002
"2010-11-09",4.90161815256356
"2010-11-10",3.58108847606515
"2010-11-11",3.52489749275313e-05
"2010-11-12",1.97819075200415
"2010-11-15",0.159349530570166
"2010-11-16",0.533481119432429
"2010-11-17",3.52489749275313e-05
"2010-11-18",1.29242199752983
"2010-11-19",3.52489749275313e-05
"2010-11-22",0.202284568081249
"2010-11-23",0.471896908996127
"2010-11-24",3.52489749275313e-05
"2010-11-25",3.52489749275313e-05
"2010-11-26",3.52489749275313e-05
"2010-11-29",3.52489749275313e-05
"2010-11-30",3.0772334943884
"2010-12-01",2.03360632946712
"2010-12-02",3.52489749275313e-05
"2010-12-03",0.256016588534568
"2010-12-06",0.992272834179953
"2010-12-07",0.623323734184388
"2010-12-08",0.232123849221306
"2010-12-09",3.52489749275313e-05
"2010-12-10",3.52489749275313e-05
"2010-12-13",3.52489749275313e-05
"2010-12-14",3.52489749275313e-05
"2010-12-15",0.208862081029333
"2010-12-16",3.52489749275313e-05
"2010-12-17",2.36676475323851
"2010-12-20",0.421606255931234
"2010-12-21",2.62214847734387
"2010-12-22",3.52489749275313e-05
"2010-12-23",3.52489749275313e-05
"2010-12-24",3.52489749275313e-05
"2010-12-29",0.366145533372528
"2010-12-30",3.52489749275313e-05
"2010-12-31",3.52489749275313e-05
"2011-01-04",3.52489749275313e-05
"2011-01-05",3.52489749275313e-05
"2011-01-06",0.835481834507661
"2011-01-07",3.52489749275313e-05
"2011-01-10",3.52489749275313e-05
"2011-01-11",2.66197670507979
"2011-01-12",3.52489749275313e-05
"2011-01-13",0.652303324542713
"2011-01-14",3.15718152410813
"2011-01-17",3.52489749275313e-05
"2011-01-18",0.398695612514651
"2011-01-19",0.961514702989624
"2011-01-20",0.697680250797456
"2011-01-21",69.6707088079489
"2011-01-24",11.3928134014242
"2011-01-25",3.52489749275313e-05
"2011-01-26",6.88675793257972
"2011-01-27",3.52489749275313e-05
"2011-01-28",3.52489749275313e-05
"2011-01-31",0.305449805238351
"2011-02-01",0.903314021393949
"2011-02-02",3.52489749275313e-05
"2011-02-03",3.93326845532822
"2011-02-04",3.52489749275313e-05
"2011-02-07",3.52489749275313e-05
"2011-02-08",3.52489749275313e-05
"2011-02-09",3.52489749275313e-05
"2011-02-10",3.52489749275313e-05
"2011-02-11",3.52489749275313e-05
"2011-02-14",0.46326873153498
"2011-02-15",3.52489749275313e-05
"2011-02-16",0.83696966108641
"2011-02-17",3.52489749275313e-05
"2011-02-18",3.52489749275313e-05
"2011-02-22",2.08803617057792
"2011-02-23",1.61203874355713
"2011-02-24",4.87635364108883
"2011-02-25",2.07371130011946
"2011-02-28",3.52489749275313e-05
"2011-03-01",3.52489749275313e-05
"2011-03-02",3.52489749275313e-05
"2011-03-03",1.96261268968127
"2011-03-04",3.52489749275313e-05
"2011-03-07",0.90714127022007
"2011-03-08",0.437829712737633
"2011-03-09",0.523183047746359
"2011-03-10",2.65831948004373
"2011-03-11",3.52489749275313e-05
"2011-03-14",3.52489749275313e-05
"2011-03-15",3.52489749275313e-05
"2011-03-16",3.52489749275313e-05
"2011-03-17",3.04228340255075
"2011-03-18",3.52489749275313e-05
"2011-03-21",0.811976741302994
"2011-03-22",3.52489749275313e-05
"2011-03-23",1.41022656532995
"2011-03-24",3.52489749275313e-05
"2011-03-25",1.37669557425901
"2011-03-28",1.50510300683832
"2011-03-29",3.52489749275313e-05
"2011-03-30",0.169970904121202
"2011-03-31",3.52489749275313e-05
"2011-04-01",0.763377285370829
"2011-04-04",3.52489749275313e-05
"2011-04-05",2.20539150340567
"2011-04-06",3.52489749275313e-05
"2011-04-07",0.218806871119418
"2011-04-08",0.16057714840501
"2011-04-11",2.53298218641027
"2011-04-12",1.09785406200752
"2011-04-13",3.52489749275313e-05
"2011-04-14",3.52489749275313e-05
"2011-04-15",3.52489749275313e-05
"2011-04-18",3.52489749275313e-05
"2011-04-19",3.52489749275313e-05
"2011-04-20",1.83079250733996
"2011-04-21",3.52489749275313e-05
"2011-04-25",3.52489749275313e-05
"2011-04-26",3.52489749275313e-05
"2011-04-27",4.54788106790929
"2011-04-28",1.51995149407277
"2011-04-29",0.799517381375272
"2011-05-02",0.261498716705636
"2011-05-03",1.20454520383342
"2011-05-04",3.52489749275313e-05
"2011-05-05",0.258903030783011
"2011-05-06",3.52489749275313e-05
"2011-05-09",1.33731232506298
"2011-05-10",3.52489749275313e-05
"2011-05-11",1.54108438959611
"2011-05-12",3.52489749275313e-05
"2011-05-13",3.52489749275313e-05
"2011-05-16",3.52489749275313e-05
"2011-05-17",3.52489749275313e-05
"2011-05-18",0.155027241646772
"2011-05-19",3.52489749275313e-05
"2011-05-20",3.52489749275313e-05
"2011-05-24",1.6611429226803
